"symbol","log2FC","pvalue","padj"
"SH3GL1",0.246269651229283,0.108049629827738,0.367164289403575
"SH3GL1P1",0.0918789382274573,0.136569982409839,0.415938103456012
"SH3GL1P2",0.0438755879891662,0.151164518809854,0.435865171891796
"SH3GL2",-0.0131822582750356,0.438988376085211,0.669174060776531
"SH3GL3",-0.529446685431828,0.0397056588770293,0.220733660435134
"SH3GLB1",0.392766908079538,0.0525006357478591,0.253457082529807
"SH3GLB2",-0.142762760584294,0.239790998743447,0.536378035385155
"SH3KBP1",-0.0405436442026819,0.770966521855864,0.892785554929571
"SH3PXD2A",0.157443201787731,0.14098062707082,0.422159265217277
"SH3PXD2B",0.598688172532421,0.064398863445437,0.28289500727817
"SH3RF1",0.100286039304139,0.429189464697898,0.661553621267365
"SH3RF2",0.0523086804639477,0.368433146086832,0.632969171284309
"SH3RF3",0.75225980788791,0.0061359427952078,0.0930355152496204
"SH3TC1",-0.0490028195257697,0.152415389811959,0.437589110002307
"SH3TC2",0.0548338812094157,0.241277870640023,0.537891562078899
"SH3YL1",-0.32259747529484,0.00418888056076232,0.0810573135949607
"SHANK1",-0.142670928247738,0.338897436292158,0.632969171284309
"SHANK2",-0.0531918638218059,0.506561401351138,0.722141005929364
"SHANK3",-0.141231143924955,0.198382441080046,0.488887187414357
"SHARPIN",0.0844979922963773,0.337244718715915,0.632969171284309
"SHB",-0.718958994459639,0.000759625155236599,0.0392145804546464
"SHBG",0.0155010276308459,0.917498030258258,0.965384770982078
"SHC1",-0.000265009986236464,0.998921952842209,0.999333328093045
"SHC2",-0.147607122503317,0.319744902312127,0.625730497100288
"SHC3",0.730573565947683,0.0294722703054928,0.191776490781715
"SHC4",-0.190129150090687,0.0367067686323741,0.212816032697362
"SHCBP1",-0.103662523299561,0.450998003618364,0.678975107475819
"SHCBP1L",0.00815778032872373,0.391002218955771,0.632969171284309
"SHE",0.00555381437320337,0.780034092266435,0.89800992816195
"SHF",-0.206443629465423,0.521358402362135,0.733686701366956
"SHFM1",0.139701919199592,0.0584554974095888,0.269711333489542
"SHISA2",0.0169682094181639,0.268449236555555,0.570168575215373
"SHISA3",-0.276759664647594,0.158660266667328,0.446675883298978
"SHISA4",0.285816671266941,0.0575097267874707,0.267366413509114
"SHISA5",0.14109711716964,0.0248573647009636,0.176351438890017
"SHISA7",-0.0154508330949366,0.0302449657150893,0.194155450170324
"SHISA9",-0.138873013955155,0.342955126934541,0.632969171284309
"SHKBP1",0.18414667501465,0.133147213849333,0.410374838332186
"SHMT1",0.673203368507711,0.00384342603496714,0.0782127136791114
"SHMT2",-0.678850827896207,0.000372635023631348,0.0301041305503081
"SHOC2",0.241826637678411,0.00632980561750145,0.0944062244462715
"SHOX",0.0698167038352308,0.178051561245414,0.472906114697741
"SHOX2",-0.0866172636811791,0.848897527320484,0.931481821802624
"SHPK",0.194682657772333,0.44219894073899,0.67206492643478
"SHPRH",-0.24035661219616,0.0195876666721247,0.158149860451214
"SHQ1",-0.276637715299241,0.0140680906762258,0.135279205443727
"SHROOM1",-0.0395127352075253,0.433271657321713,0.664210884940457
"SHROOM2",0.302919598864884,0.288206784527784,0.59174011101461
"SHROOM3",0.426123635529507,0.175383156063578,0.469217546109522
"SHROOM4",-0.0669284043356554,0.476988186192275,0.699391042326185
"SIAE",-0.00234589574443422,0.985410348343128,0.993568410623809
"SIAH1",-0.163792016665683,0.00018246265175889,0.0223880363899358
"SIAH2",0.180803096739297,0.0123567703763561,0.12828070272121
"SIAH3",0.00485278507168979,0.391002218955771,0.632969171284309
"SIDT1",-0.0297059216399924,0.132560547563892,0.409406914624541
"SIDT2",0.688551766527631,0.014228002367531,0.136076278548523
"SIGIRR",0.256259294156461,0.346528289775411,0.632969171284309
"SIGLEC1",0.00324630899432748,0.836640677551119,0.926289170734112
"SIGLEC10",0.0187511778628219,0.276850351267999,0.579524959774051
"SIGLEC11",-0.000829223989776959,0.910375900432004,0.961333751075406
"SIGLEC14",-0.00888300317365903,0.374295373569794,0.632969171284309
"SIGLEC15",-0.113073604642641,0.205789862800327,0.495640128102807
"SIGLEC16",-0.00531377081336613,0.835415576790628,0.925836354889887
"SIGLEC5",0.00847186869922636,0.181729894808366,0.474313985989512
"SIGLEC8",-0.00497717437060185,0.391010721559597,0.632969171284309
"SIGLEC9",0.00790476621202603,0.391002218955771,0.632969171284309
"SIGLECP3",0.0116399772344161,0.568078025925385,0.767333948938284
"SIGMAR1",0.0666545359677322,0.607902385774917,0.793176421443583
"SIK1",0.0457794608667178,0.886507073468909,0.949052862910042
"SIK2",0.262969088074532,0.0979499332905115,0.347756926392318
"SIK3",0.0543516580077381,0.444318676670699,0.674021478605758
"SIKE1",-0.0356068033246353,0.52886124055925,0.739150618412691
"SIL1",-0.17071626276953,0.113478802451978,0.376596148711021
"SIM1",-0.000443220307631405,0.930944579593278,0.971634533011894
"SIM2",0.0726873691394761,0.29142940222717,0.595566096065247
"SIN3A",-0.14343890950295,0.0516108780518149,0.251254914355436
"SIN3B",-0.113622488292521,0.171660648721985,0.463612044743597
"SIPA1",0.469415126605386,0.0246040317762599,0.175469634326545
"SIPA1L1",-0.515621148759245,0.0384795440905804,0.21738705228382
"SIPA1L2",-0.953267788574939,0.0483242333589018,0.243355939592168
"SIPA1L3",-0.135653594312144,0.341828652854372,0.632969171284309
"SIRPA",0.223644580479624,0.149310284527488,0.433083389999314
"SIRPB1",-0.0646931932110821,0.796567063095059,0.906606454704771
"SIRPB2",0.00957757472064637,0.18438442812995,0.474474737536545
"SIRPG",7.01556472102519e-05,0.240289544595318,0.536942280058113
"SIRT1",0.15000365550444,0.102230631506897,0.356431663563875
"SIRT2",-0.122498926112216,0.269011825363634,0.570777860963565
"SIRT3",-0.0503512583937678,0.625002555704047,0.805564376412817
"SIRT4",-0.304095823195472,0.0192976428744649,0.157231909371594
"SIRT5",0.00975019112321918,0.908561264652645,0.960453634533263
"SIRT6",0.110798553721735,0.551874164303729,0.755183953603624
"SIRT7",0.199532049694336,0.0550548298180732,0.26076908668887
"SIT1",-0.0574094566374361,0.270197753379283,0.571882284815179
"SIVA1",0.117374589586297,0.638476390802031,0.813916049776757
"SIX1",-0.215579950167665,0.360571368787738,0.632969171284309
"SIX2",-0.0193176223408321,0.824920028478147,0.92044198915698
"SIX3",-0.0115297165040181,0.391002218955771,0.632969171284309
"SIX4",-0.237147683466838,0.212379523528829,0.502726389800154
"SIX5",-0.129986582626365,0.44621853103414,0.675404024506671
"SKA1",-0.257029706930827,0.0821024587481579,0.320654980569072
"SKA2",-0.258636957121573,0.0338090245924332,0.203671600722054
"SKA3",0.0184159404390427,0.70780520462748,0.855918225571456
"SKAP2",0.235510749906798,0.278571759967023,0.58118771692959
"SKI",-0.0592659865125427,0.599284518448676,0.788150188233848
"SKIL",-0.114342948675974,0.394178651109015,0.634933104488404
"SKINTL",0.00689857413773088,0.391002218955771,0.632969171284309
"SKIV2L2",0.00753276594578489,0.875138527495348,0.943625200331678
"SKOR1",0.0408391867145207,0.0634694411786012,0.280715776027523
"SKP1",0.0432494670563992,0.60840611209741,0.793391708151801
"SKP1P2",-0.00140095508347395,0.890953907509551,0.951343347838558
"SKP2",0.851768415330718,0.00845204175523279,0.10806380228368
"SLA",-0.0378027149540885,0.431863801531908,0.663615448192417
"SLA2",0.0113814964089483,0.670814437887429,0.833915933340005
"SLAIN1",0.00376720856008136,0.914806278112441,0.963857154179299
"SLAIN2",0.183417847056348,0.0217783423894305,0.165716642911587
"SLAMF6",0.00442771280797029,0.391514768799482,0.63316118971866
"SLAMF7",-0.0153105721852785,0.328816647459507,0.632969171284309
"SLAMF8",-0.0110163807333823,0.846267062383037,0.930078375641678
"SLAMF9",0.00514926560120817,0.925005635126983,0.969400318866361
"SLBP",0.216987187835041,0.00430632924490806,0.0825054601932855
"SLC10A1",0.00451943188773386,0.756984270308857,0.88435421155289
"SLC10A2",0.00512693712609905,0.391002218955771,0.632969171284309
"SLC10A3",0.205011795809739,0.271919714435378,0.573876622977851
"SLC10A4",0.00352603454675492,0.871729830335516,0.941947163010524
"SLC10A5",-0.0343147567872784,0.619164610076724,0.800695038077658
"SLC10A6",-0.170534304358546,0.181314345912657,0.474313985989512
"SLC10A7",0.0204311591830604,0.824451743940657,0.92044198915698
"SLC11A1",-0.00591308409336259,0.812896675873618,0.915391934113333
"SLC11A2",0.326646999288182,0.00312560250507957,0.071718406717597
"SLC12A1",-0.0150856532596212,0.516843878972071,0.730763473549889
"SLC12A2",0.021070426084298,0.872581097833155,0.942130597224592
"SLC12A3",-0.000517799181374714,0.871772312388803,0.941947163010524
"SLC12A4",0.081366063959365,0.455926541891402,0.68322600997092
"SLC12A5",-0.0268278647873612,0.362983147021696,0.632969171284309
"SLC12A6",-0.0363045084157836,0.802226497420023,0.909648739766657
"SLC12A7",-0.027447254658973,0.8901351822458,0.950906284727621
"SLC12A8",0.0728057093964214,0.66558120515541,0.830785477497125
"SLC12A9",0.321279654609579,0.0265720942095805,0.18294017729254
"SLC13A1",0.0331554413389271,0.219016264364696,0.511073230514782
"SLC13A3",0.0593309241876001,0.770564758090696,0.892505594545774
"SLC13A4",0.13701647166259,0.0825298366502547,0.321677666558574
"SLC14A1",-0.912181422104462,0.057798829655871,0.267728102164867
"SLC14A2",0.0363026286218803,0.325794590607984,0.631626275823283
"SLC15A1",-0.0205956777506085,0.681680799663696,0.839476881101594
"SLC15A2",-0.049757708363292,0.0483132488781247,0.243355939592168
"SLC15A3",0.257093813451865,0.0169572757135245,0.148462683040658
"SLC15A4",0.199317430861786,0.0464293055241203,0.238694650209888
"SLC15A5",-0.00456709954312436,0.391002218955771,0.632969171284309
"SLC16A1",-0.204743146265415,0.147405973294549,0.430849399218684
"SLC16A10",0.00328278601099287,0.881492900323217,0.947166795866461
"SLC16A11",0.114966666363557,0.308079724439679,0.612819799589344
"SLC16A12",0.835930696293364,0.0304907663066079,0.194347200779697
"SLC16A13",-0.340162978335161,0.0466638387019288,0.239152173347385
"SLC16A14",-0.197704389871642,0.329079551869342,0.632969171284309
"SLC16A2",-0.409272444031665,0.000432020720088425,0.0327131597785513
"SLC16A3",0.513946397273218,0.384906367408417,0.632969171284309
"SLC16A4",-0.802625731785545,0.0560173653389235,0.263593578207419
"SLC16A5",0.144417998700113,0.459498201321913,0.685859296811832
"SLC16A6",0.33415189734352,0.472126370615871,0.695757040324052
"SLC16A7",0.197189470830891,0.313601638005719,0.619552122903644
"SLC16A8",0.0150698490618539,0.714750678691416,0.860011267549338
"SLC16A9",0.00230759308601027,0.95198903023839,0.979768080449521
"SLC17A2",0.0190876000852875,0.0766559056461926,0.309008684988199
"SLC17A3",0.00677421306359502,0.391002218955771,0.632969171284309
"SLC17A5",0.476634181509264,0.143672610391259,0.426178449678696
"SLC17A7",0.0226582864908455,0.467997735603003,0.692166513980879
"SLC17A8",0.00337934666919163,0.391002218955771,0.632969171284309
"SLC17A9",-0.0227334581319313,0.872417475812567,0.94212943014789
"SLC18A2",0.313200083923156,0.0718457016308106,0.297517444170717
"SLC19A1",0.195783950579279,0.188280621604155,0.478300883886074
"SLC19A2",0.788632692295376,0.0376245091306777,0.21512053852474
"SLC19A3",0.525678141925783,0.0441123254623976,0.233403936084326
"SLC1A1",0.579373217236205,0.306174932131599,0.611217630307703
"SLC1A2",-0.188413180492101,0.180369574295909,0.474313985989512
"SLC1A3",-0.120465194334132,0.694842426336334,0.848214052350522
"SLC1A4",-0.119617918312731,0.641189338577148,0.815288772959192
"SLC1A5",0.415262610079838,0.00122139685718857,0.0462702271395765
"SLC1A7",-0.409005578375413,0.0787422733893736,0.31319634487292
"SLC20A1",-0.455450220078811,0.00532014882829145,0.0881892492303474
"SLC20A2",0.408707819140594,0.249331901112674,0.546959720761227
"SLC22A1",0.0592683089988593,0.250413750217109,0.548506846233142
"SLC22A11",-0.00583616100493462,0.391002218955771,0.632969171284309
"SLC22A13",-0.00294003058478169,0.732938446811418,0.870788797774249
"SLC22A14",0.00605731242029497,0.710650592600948,0.85749308435408
"SLC22A15",0.223488226878925,0.30352280592724,0.608619372589977
"SLC22A17",-0.181321429260332,0.377322985864033,0.632969171284309
"SLC22A18",0.660443220547784,0.0616623818008593,0.27713846621598
"SLC22A18AS",-0.0497386672162518,0.328985482837849,0.632969171284309
"SLC22A2",0.0118508042307319,0.208573273911343,0.497962420900882
"SLC22A20",0.165952800436808,0.0368572987980726,0.213243448896023
"SLC22A23",-0.731605495743686,0.00365946776391664,0.0767185507270292
"SLC22A3",0.0977041655367939,0.372751203760574,0.632969171284309
"SLC22A31",0.0470596756054224,0.124762283084797,0.396635074344828
"SLC22A4",-0.264605530179581,0.0793843191041134,0.314458417270459
"SLC22A5",-0.164233017500824,0.0638708753645316,0.281721877402248
"SLC22A7",-0.00704570648770497,0.391002218955771,0.632969171284309
"SLC23A1",0.0116847518797509,0.85236609134687,0.932719726803455
"SLC23A2",-0.227558080796018,0.0468079551658287,0.239574875083675
"SLC23A3",0.0786761128732548,0.572655759580807,0.77070581936935
"SLC24A1",0.123906301648368,0.202134695056617,0.492513247709415
"SLC24A2",-0.000131277837581201,0.931929779671991,0.971663157494035
"SLC24A3",0.410733834822396,0.352384250229037,0.632969171284309
"SLC24A4",-0.0104429272632078,0.587563524104305,0.780251118313325
"SLC24A5",-0.0627079307773678,0.165363993064226,0.455985246929503
"SLC24A6",0.448926092694352,0.0682964601178122,0.291388234013076
"SLC25A1",0.237225140663094,0.138922101776705,0.419160398374241
"SLC25A10",0.122619221571141,0.390205978456963,0.632969171284309
"SLC25A11",-0.0734124790871826,0.47450545397753,0.697461198484049
"SLC25A12",0.450823426325134,0.0138204379304587,0.133958299621214
"SLC25A13",0.0421394412849079,0.791529736835979,0.904092558929734
"SLC25A14",0.169440348350601,0.0416193618028792,0.226246343294309
"SLC25A15",-0.0883840876568904,0.579400497739309,0.775471732668823
"SLC25A16",0.0855773791717334,0.095420972934432,0.343409479260695
"SLC25A17",0.101093551792736,0.309572414220592,0.614761469001101
"SLC25A18",0.0957567996845217,0.0354193363771569,0.208975774835961
"SLC25A19",0.353098291842989,0.0527542364837732,0.254083229696567
"SLC25A2",-0.000981071734437305,0.932563500285706,0.971663157494035
"SLC25A20",-0.064391350220899,0.58613281250558,0.779291583651463
"SLC25A21",-0.0346371226709741,0.642264169580243,0.816283897482418
"SLC25A22",0.184451386230846,0.315151865866368,0.621477560755657
"SLC25A23",0.0216255526968316,0.856896169977982,0.935189541604543
"SLC25A24",0.215790741876275,0.0119203092510634,0.126359912971963
"SLC25A25",0.420928438694085,8.55936830196763e-05,0.0171487385134473
"SLC25A26",0.0998840668463998,0.136550882938431,0.415938103456012
"SLC25A27",0.269786045775697,0.425763865403037,0.658676561076471
"SLC25A28",-0.0800942579123638,0.553013438013177,0.755944513916303
"SLC25A29",-0.295568389977424,0.214662698056563,0.504993932215379
"SLC25A3",0.204080539983971,0.0321565838477756,0.198684767150973
"SLC25A30",-0.0407820842386171,0.740982622728126,0.875981281714119
"SLC25A32",0.735645878968339,0.000140496027171679,0.0208427465042321
"SLC25A33",0.237410989071297,0.0961226071183193,0.344785298401148
"SLC25A34",0.228462378852167,0.101578874395885,0.354943119464437
"SLC25A35",0.0530458115767368,0.71724511784613,0.861432051860622
"SLC25A36",0.180108093171702,0.0280108148804286,0.18650140609066
"SLC25A37",-0.245958654385689,0.126330121174187,0.399051365432105
"SLC25A38",0.216183013316163,0.0464517426723163,0.238694650209888
"SLC25A39",0.0102582811812004,0.933091923100963,0.971747139787725
"SLC25A4",0.51120136147353,0.128391239203731,0.402537857735173
"SLC25A40",-0.112382523675834,0.350545803999066,0.632969171284309
"SLC25A41",-0.058656135323516,0.358862794326034,0.632969171284309
"SLC25A42",-0.0961415338968017,0.471272257195279,0.695052367483725
"SLC25A43",0.448457260302749,0.0187053538396899,0.155092932013529
"SLC25A44",0.119794351497812,0.0458174905968577,0.237343116914379
"SLC25A45",-0.126218787111723,0.404228470772693,0.642802198532206
"SLC25A46",0.0740485372333213,0.210358164428196,0.50009423072964
"SLC25A47",0.00538511551214524,0.7170910942726,0.861432051860622
"SLC25A48",-0.0121207463464613,0.391002218955771,0.632969171284309
"SLC25A5",-0.0595544360155182,0.53686425775056,0.745084623660957
"SLC25A5-AS1",0.0114348456654185,0.82637370897755,0.920962648254943
"SLC25A6",-0.137071919580356,0.587251462780935,0.780186607569483
"SLC26A1",-0.0994716404070817,0.497558149122769,0.714093868255808
"SLC26A10",0.149333402438344,0.215627616562525,0.506380638597024
"SLC26A11",-0.32881580067374,0.00485791706183313,0.0856298306685074
"SLC26A2",0.294386352324096,0.0232252076091769,0.170775136086547
"SLC26A4",-0.0171547536439626,0.671851753937177,0.834162433281759
"SLC26A5",-0.0103906863116006,0.85312470948826,0.933179261883779
"SLC26A6",0.763186995686475,0.00299877290671157,0.0703842423539041
"SLC26A7",0.0291112288116811,0.281088256328717,0.583680860507777
"SLC26A8",0.0667810399320359,0.234646258268135,0.530245974788713
"SLC26A9",-0.00289548508371363,0.391002218955771,0.632969171284309
"SLC27A1",-0.0550933610670272,0.508335203222301,0.723629236699546
"SLC27A2",-0.0275971695166728,0.335108991742993,0.632969171284309
"SLC27A3",0.19749153695484,0.533997480569655,0.74259084346266
"SLC27A4",0.37982716181562,0.0169934157004997,0.148462683040658
"SLC27A5",-0.0473769757132991,0.752240594426504,0.881934143448752
"SLC27A6",0.0942742979613866,0.208884583256105,0.498215880093169
"SLC28A1",0.00478456150834251,0.391002218955771,0.632969171284309
"SLC28A2",-0.0213587214955442,0.625402429473156,0.805972865675154
"SLC28A3",-0.0525135463790025,0.310288975238441,0.61551045675042
"SLC29A1",-0.200577163746684,0.188881866560314,0.479270165130323
"SLC29A2",-0.174144368037522,0.0883986120459074,0.330876595185823
"SLC29A3",-0.376581170033049,0.00404018154116985,0.0801565049446845
"SLC29A4",-0.484772688548641,0.0578051107476279,0.267728102164867
"SLC2A1",0.345490776509072,0.347500337567481,0.632969171284309
"SLC2A10",0.456372990763476,0.0274704775233699,0.185304151402003
"SLC2A11",-0.198310020136125,0.0341428483053781,0.204352360322365
"SLC2A12",-0.777420418957962,0.00351000122738696,0.0751248500584121
"SLC2A13",0.289694675434009,0.0238775423847576,0.17279211906147
"SLC2A14",0.0826488881340861,0.712241763923404,0.858506880858863
"SLC2A2",-0.00734224600245602,0.182773964190973,0.474313985989512
"SLC2A3",0.0460083886400535,0.816476926065924,0.916979460307742
"SLC2A4",0.0640024931735394,0.00693878080805506,0.0988623652666731
"SLC2A4RG",-0.400271757679072,0.0489873922048373,0.244798400645104
"SLC2A5",0.038888353123476,0.939530550931537,0.97451969151456
"SLC2A6",0.0480043426107346,0.810133006107945,0.914027566949306
"SLC2A8",-0.00435870322529475,0.972590962276944,0.988466691395017
"SLC2A9",0.303881350688827,0.0805277180228964,0.317021274997329
"SLC30A1",0.230674505531898,0.119430778304549,0.387611513956348
"SLC30A2",0.00829294473163083,0.391002218955771,0.632969171284309
"SLC30A3",0.0329573180935534,0.546804627271213,0.751939445402683
"SLC30A4",0.190848555701667,0.231462913923701,0.526295807791413
"SLC30A5",0.150333875839596,0.00657658077958125,0.0961695040409195
"SLC30A6",0.0514267939241657,0.40974438478615,0.646922769837846
"SLC30A7",0.267044758109058,0.0183579687959753,0.153691718673022
"SLC30A8",-0.00430685298693581,0.472523955567705,0.695986634159567
"SLC30A9",0.134783567462086,0.362982207136674,0.632969171284309
"SLC31A1",0.38013878906909,0.0200325151733755,0.160048248312479
"SLC31A2",0.430065402945976,0.0441130316578023,0.233403936084326
"SLC33A1",0.295356971540725,0.0020656818017981,0.059818664105454
"SLC34A2",0.00928506618590007,0.391002218955771,0.632969171284309
"SLC34A3",0.0548718276599904,0.57557819327209,0.77260578864828
"SLC35A1",0.157663026913186,0.35310826640228,0.632969171284309
"SLC35A2",0.234898317652285,0.00587622830238808,0.0918501317461414
"SLC35A3",0.277801630436355,0.125774721297804,0.398030603110492
"SLC35A4",0.126429482188323,0.110009991150963,0.370205050740748
"SLC35A5",0.288704547873849,0.00337427520640292,0.0735978275659195
"SLC35B1",0.140686921989093,0.457331479103504,0.684188181070808
"SLC35B2",0.143077982503715,0.0847125997906946,0.3254571505997
"SLC35B3",0.134345608765714,0.215616808538543,0.506380638597024
"SLC35B4",0.103280380911293,0.322100634684842,0.628011153674787
"SLC35C1",0.563636008982926,0.00130411036547292,0.0481826631988606
"SLC35C2",0.141814966070446,0.219326977718354,0.511324434378417
"SLC35D1",0.729355370800868,0.00442088777411962,0.0834407971636812
"SLC35D2",0.324195446533664,0.0133178061963557,0.132344168496164
"SLC35D3",0.00453600757780558,0.391002218955771,0.632969171284309
"SLC35E1",0.0664165126088276,0.45981815695126,0.685915417730334
"SLC35E2",-0.355224018359249,0.0418510511086939,0.22693922479076
"SLC35E2B",-0.437061530184613,0.00925407369005591,0.113637807012868
"SLC35E3",0.270315457413092,0.033995394638687,0.203909413397606
"SLC35E4",0.338717190929137,0.0597382107867179,0.272110698047895
"SLC35F1",-0.0299797766929942,0.101187539760352,0.354337426716392
"SLC35F2",0.150827414500479,0.374647298506227,0.632969171284309
"SLC35F3",0.0131940931677214,0.519458571804095,0.732349208332163
"SLC35F4",0.0122927351982902,0.181729693920413,0.474313985989512
"SLC35F5",0.635640637683966,0.0220287347919248,0.166514019544662
"SLC35G1",0.118116183457761,0.180799332574218,0.474313985989512
"SLC35G3",-0.0178524035868661,0.473766223784443,0.696985071387348
"SLC35G5",-0.0183849798383852,0.545627654695682,0.751410260382717
"SLC35G6",-0.0609562967266959,0.278815944551886,0.581450803378186
"SLC36A1",0.634441016404605,0.0021061285871965,0.0600131663802795
"SLC36A2",-0.00204233892585895,0.947773895578423,0.978175140025017
"SLC36A3",0.0037438439315033,0.391002218955771,0.632969171284309
"SLC36A4",0.306174776744923,0.00304565030018027,0.070970225340172
"SLC37A1",0.140031826356187,0.639858389114734,0.814332221130257
"SLC37A2",-0.0498093993420474,0.288543395202147,0.592013549657782
"SLC37A3",0.0562286199981927,0.738954101819073,0.874851258572719
"SLC37A4",-0.135408097083014,0.0871085405029322,0.328775951861329
"SLC38A1",0.770492391473554,0.0168893576898423,0.14834305957337
"SLC38A10",0.257991198759866,0.0708723695735923,0.295924483774123
"SLC38A11",0.0206102945309972,0.960577746591716,0.98445174754236
"SLC38A2",1.21571789960402,0.00417779472977898,0.0810573135949607
"SLC38A3",-0.0167688615251337,0.333115660039687,0.632969171284309
"SLC38A4",0.117926355296825,0.783746560523473,0.899930910322787
"SLC38A5",-0.873144251559543,0.0193645189608809,0.157231909371594
"SLC38A6",-0.106651318422087,0.11872467411519,0.386527136156632
"SLC38A7",-0.038539351541103,0.734006129183709,0.871497746490481
"SLC38A9",0.192751099714596,0.160048824015421,0.449153623958944
"SLC39A1",0.330294547956915,7.47157469805649e-05,0.0163785214332744
"SLC39A10",-1.08842679702293,0.00309740480284443,0.0714904571715897
"SLC39A11",-0.0914955133497082,0.731583615762111,0.870163922208907
"SLC39A12",0.0210954525220342,0.0864911870576445,0.32803858885212
"SLC39A13",0.605954615690015,0.00227695141675782,0.0624528869881327
"SLC39A14",0.106304421169967,0.625849375160426,0.806234052655216
"SLC39A2",-0.0100540370423565,0.785881272791656,0.901317691648758
"SLC39A3",0.0615399939568202,0.600475994763831,0.789005546989994
"SLC39A4",0.198506944040635,0.0321903915553667,0.198684767150973
"SLC39A5",0.0473762904460087,0.00925081441063429,0.113637807012868
"SLC39A6",-0.16953863102357,0.265887802818989,0.567632953958486
"SLC39A7",-0.220281115742113,0.0484277876726503,0.243587955171511
"SLC39A8",0.0602662646638472,0.818530297976131,0.917803973365943
"SLC39A9",-0.103946358181946,0.287740960223323,0.591053569493718
"SLC3A1",-0.00925488060599387,0.494243696513032,0.711935201548628
"SLC3A2",-0.18910740391123,0.374222772446105,0.632969171284309
"SLC40A1",0.222597723679298,0.612111544390222,0.79644445973105
"SLC41A1",0.147810321332059,0.288007938040216,0.591414440815042
"SLC41A2",-0.84037688775059,0.0120349450846856,0.126974550909761
"SLC41A3",0.0390842969155694,0.746354939025627,0.878741845115647
"SLC43A1",0.264615627391586,0.218320682638807,0.510141174269879
"SLC43A2",-0.178304436235047,0.421099599115487,0.655366265573323
"SLC43A3",-0.456843688568868,0.0132136750341094,0.132095967393458
"SLC44A1",0.270875527487942,0.0525943494425516,0.25350163369706
"SLC44A2",0.534234024639686,0.0350604580366506,0.207986856374929
"SLC44A3",0.362910395467378,0.198777903270996,0.489334658704439
"SLC44A4",0.0189342330804736,0.0978934812650396,0.34768521808856
"SLC44A5",-0.0221076081062361,0.370379331175177,0.632969171284309
"SLC45A1",0.994999460882492,3.19101682191927e-05,0.0114425537682932
"SLC45A2",-0.00905414989403184,0.619533124980588,0.80085875930422
"SLC45A3",-0.0767956554608449,0.181193960785191,0.474313985989512
"SLC45A4",0.178772784894724,0.00489723801815665,0.0857888636470272
"SLC46A1",-0.0268351728104446,0.494258910126925,0.711935201548628
"SLC46A2",-0.0831458675327634,0.19446857163402,0.485210196576651
"SLC46A3",-0.0904000175865116,0.475292501975391,0.697956075692591
"SLC47A1",-0.129418391875723,0.470665213251509,0.694420570477514
"SLC47A2",0.00937264634082359,0.674177568549513,0.835691214899301
"SLC48A1",0.236355527213383,0.111636473015179,0.373286857635408
"SLC4A1",-0.00587003217451864,0.696985560390915,0.849438259297378
"SLC4A11",0.16310048854697,0.323431184011638,0.629374349662779
"SLC4A1AP",0.0127523370105478,0.830159904450325,0.92295924388373
"SLC4A2",0.262761001043222,0.00890926905574492,0.110943229430275
"SLC4A3",-0.106182191025468,0.70829381210451,0.856188749383241
"SLC4A4",-0.50021397636911,0.0148117224677456,0.138780710270354
"SLC4A5",0.0728520114737089,0.53275219660977,0.741730319679067
"SLC4A7",-0.828895096549203,0.00141465820585478,0.0502604526006982
"SLC4A8",-0.125739107144537,0.391503841298215,0.63316118971866
"SLC4A9",-0.00812369539226623,0.185212874583072,0.474848948516888
"SLC50A1",-0.156603402464788,0.0717531883013769,0.297347042882873
"SLC5A1",-0.00304874662120896,0.45601203278711,0.68322600997092
"SLC5A10",0.0939642181844523,0.0963813873020524,0.345394777950965
"SLC5A11",0.00812526367889985,0.828153856464424,0.921920621138053
"SLC5A12",0.0206843592520298,0.431589881405312,0.663531193544378
"SLC5A2",0.0265242618302468,0.276097156291558,0.578633897915468
"SLC5A3",-0.104064689477305,0.643305804710147,0.817124510374968
"SLC5A5",-0.0206751880989122,0.291697544631577,0.595905611517931
"SLC5A6",1.03160520417374,0.000769669641510823,0.0393625258240035
"SLC5A7",-0.00286126085926527,0.391002218955771,0.632969171284309
"SLC5A9",0.0789024287504837,0.199154755493419,0.489725154784639
"SLC6A10P",0.00353450441083939,0.881793715036895,0.947254383838761
"SLC6A12",-0.0523122913480027,0.27277193296825,0.574328249762185
"SLC6A13",0.0184108149533255,0.532845044736142,0.741742526030193
"SLC6A14",1.20051016784798e-06,0.302317870503817,0.606997063902825
"SLC6A15",-0.263934237544448,0.449980829652402,0.678269405372279
"SLC6A16",-0.191845148855251,0.0101702497254004,0.118707887785844
"SLC6A17",0.00923353577910818,0.750938852043605,0.881158413876067
"SLC6A2",-0.00513458208152101,0.391002218955771,0.632969171284309
"SLC6A20",-0.00187815341650908,0.931738285628774,0.971663157494035
"SLC6A3",0.0183222885425509,0.392425986474156,0.633420986698559
"SLC6A4",-0.0174809623745164,0.227042419549231,0.520262042391198
"SLC6A6",-1.64292904996624,0.000111927655722143,0.0199559822137994
"SLC6A7",-0.00510138964984034,0.476978323216668,0.699391042326185
"SLC6A8",0.149233825761849,0.243561509056531,0.54052465079418
"SLC6A9",-1.65248815397242,2.63580622933669e-06,0.00341495055072861
